,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,288.42999267578125,291.6294860839844,294.8289794921875,298.0284729003906,301.22796630859375,304.4274597167969,307.6269836425781,310.82647705078125,314.0259704589844,317.2254638671875,320.4249572753906,323.62445068359375,326.8239440917969,330.0234375,333.2229309082031,336.42242431640625,339.6219177246094,342.8214111328125,346.0209045410156,349.22039794921875,352.4198913574219,355.619384765625,358.8188781738281,362.01837158203125,365.2178649902344,368.4173889160156,371.61688232421875,374.8163757324219,378.015869140625,381.2153625488281,384.41485595703125,387.6143493652344,390.8138427734375,394.0133361816406,397.21282958984375,400.4123229980469,403.61181640625,406.8113098144531,410.01080322265625,413.2102966308594,416.4097900390625,419.6092834472656,422.80877685546875,426.0082702636719,429.207763671875,432.40728759765625,435.6067810058594,438.8062744140625,442.0057678222656,445.20526123046875,448.4047546386719,451.604248046875,454.8037414550781,458.00323486328125,461.2027282714844,464.4022216796875,467.6017150878906,470.80120849609375,474.0007019042969,477.2001953125,480.3996887207031,483.59918212890625,486.7986755371094,489.9981689453125,493.1976623535156,496.3971862792969,499.5966796875,502.7961730957031,505.99566650390625,509.1951599121094,512.3946533203125,515.5941162109375,518.7936401367188,521.9931030273438,525.192626953125,528.3921508789062,531.5916137695312,534.7911376953125,537.9906005859375,541.1901245117188,544.3895874023438,547.589111328125,550.78857421875,553.9880981445312,557.1875610351562,560.3870849609375,563.5865478515625,566.7860717773438,569.9855346679688,573.18505859375,576.384521484375,579.5840454101562,582.7835083007812,585.9830322265625,589.1824951171875,592.3820190429688,595.58154296875,598.781005859375,601.9805297851562,605.1799926757812
1,288.4200134277344,261.3216857910156,271.91156005859375,281.4029846191406,290.2999267578125,295.8912353515625,300.8441467285156,305.3288879394531,309.47015380859375,313.3599548339844,316.81500244140625,320.6355285644531,324.1068115234375,327.27984619140625,331.90423583984375,334.2964172363281,337.43524169921875,340.2487487792969,343.6391296386719,347.9053039550781,351.2026062011719,353.6022644042969,356.71099853515625,360.0223083496094,363.2283020019531,367.1026611328125,370.5581970214844,373.75775146484375,376.7008361816406,379.2398376464844,382.44024658203125,386.40264892578125,389.6020812988281,393.4490966796875,395.8978576660156,397.8674011230469,400.8870849609375,404.2662048339844,407.9030456542969,411.1025085449219,414.3019104003906,418.29449462890625,420.7508850097656,424.693359375,427.2358703613281,430.4353942871094,433.63494873046875,436.08148193359375,439.2809143066406,442.48046875,444.7047119140625,447.9041748046875,451.47894287109375,454.3030090332031,457.5025939941406,460.6850891113281,464.2769775390625,467.47674560546875,470.7829895019531,474.4753723144531,478.2918701171875,481.60430908203125,484.8271179199219,488.0359802246094,491.2579040527344,494.42633056640625,497.4888916015625,500.82635498046875,504.0267028808594,507.88018798828125,511.18304443359375,514.535400390625,517.5820922851562,520.7355346679688,523.9816284179688,527.33349609375,530.4318237304688,534.0301513671875,536.9319458007812,539.9869995117188,543.3308715820312,546.401123046875,548.6809692382812,551.4467163085938,554.2220458984375,557.7684326171875,561.069580078125,565.4725952148438,569.5838623046875,573.1010131835938,576.451904296875,580.085205078125,584.1548461914062,589.1213989257812,597.2717895507812,608.3761596679688,627.3472900390625,657.9848022460938,712.3220825195312,810.8300170898438
2,288.4100036621094,243.0247039794922,250.9194793701172,257.0035095214844,271.2516784667969,283.98529052734375,289.0202331542969,294.3935546875,300.13238525390625,311.16363525390625,310.9585876464844,319.5008544921875,323.24456787109375,327.2585144042969,330.5542297363281,334.8057556152344,338.109375,340.2370300292969,341.3602600097656,346.58935546875,351.1466979980469,354.3779296875,357.03924560546875,360.2779846191406,363.510009765625,364.3706970214844,367.5955505371094,372.6990661621094,376.39080810546875,376.9999694824219,380.1048889160156,383.3361511230469,386.56243896484375,391.8958740234375,396.6748046875,399.8788757324219,403.0654602050781,406.2649841308594,409.4644775390625,412.4279479980469,415.6274719238281,418.82684326171875,421.68121337890625,425.47027587890625,428.6614685058594,431.89410400390625,435.0972900390625,438.3011474609375,441.4677429199219,444.65887451171875,447.85845947265625,451.0579528808594,454.0213928222656,457.22088623046875,459.6860046386719,463.279541015625,466.8193359375,468.6838073730469,471.3709716796875,474.7772521972656,479.2893371582031,482.4937438964844,486.01617431640625,489.4518127441406,492.6513366699219,495.8590393066406,499.2046813964844,502.3752746582031,505.6036682128906,508.6570739746094,511.8565979003906,515.238037109375,518.415283203125,521.7516479492188,524.9618530273438,528.0001831054688,531.2373657226562,534.5497436523438,537.7664794921875,541.0433959960938,544.1659545898438,547.432373046875,550.6481323242188,553.5396728515625,556.8118896484375,558.5184326171875,560.9600219726562,562.6016845703125,565.1004638671875,565.9243774414062,566.1834716796875,567.3058471679688,564.0267333984375,562.0009155273438,556.0093994140625,543.5018920898438,530.6655883789062,489.2596130371094,417.514404296875,286.6400146484375
3,288.4200134277344,275.2520751953125,276.38421630859375,275.24456787109375,272.9999694824219,272.345703125,282.11395263671875,290.769287109375,293.7712097167969,301.2992248535156,300.0339660644531,307.3686828613281,308.6087341308594,317.3348693847656,321.8634033203125,326.1489562988281,329.1306457519531,332.4380187988281,336.5101623535156,341.5758361816406,348.4715576171875,348.6333923339844,352.06402587890625,358.0732727050781,361.27313232421875,365.716552734375,368.9729309082031,372.220947265625,374.0709228515625,377.2705383300781,380.7754211425781,384.4382629394531,387.1768493652344,392.2987365722656,389.5771179199219,392.233154296875,394.05267333984375,398.6347351074219,402.3758850097656,405.0350036621094,408.7747497558594,411.9744567871094,416.5643310546875,419.7817687988281,422.997802734375,426.21270751953125,427.9718933105469,431.17132568359375,434.3705139160156,437.5699157714844,437.2528991699219,440.4526062011719,444.8299865722656,448.02911376953125,451.6617126464844,456.2277526855469,457.6279296875,461.2602233886719,465.8262634277344,470.8769836425781,474.48846435546875,477.27581787109375,480.4752197265625,483.6748962402344,485.0234680175781,488.7621154785156,493.27349853515625,496.91217041015625,500.23883056640625,503.3327331542969,506.3214111328125,509.2709655761719,512.4705200195312,516.2156982421875,518.7567749023438,522.7142333984375,525.2684936523438,528.4677124023438,528.0171508789062,531.2171020507812,534.9906616210938,536.5027465820312,539.174560546875,541.484619140625,542.0662841796875,543.5159912109375,544.2833862304688,546.9422607421875,548.6024169921875,548.6749267578125,544.020263671875,540.3458862304688,531.562255859375,518.2487182617188,498.6874694824219,481.5318603515625,456.9317321777344,404.6297302246094,341.3785400390625,286.6400146484375
4,288.42999267578125,281.4305114746094,279.1423034667969,282.2975769042969,284.61669921875,287.4609375,286.5850524902344,289.1025085449219,293.8730163574219,302.276123046875,309.3930969238281,316.4886779785156,320.4970703125,324.5220947265625,327.341796875,335.10235595703125,338.1356201171875,339.1174011230469,341.0708923339844,344.9341125488281,351.270751953125,354.5199890136719,357.2516174316406,360.4522399902344,363.6523132324219,364.18115234375,367.3812255859375,371.16180419921875,374.4356689453125,372.9085388183594,374.9156188964844,378.2687683105469,380.6251525878906,389.1609802246094,396.1201477050781,399.3197021484375,402.5191345214844,405.71868896484375,408.91815185546875,412.1177062988281,414.1413269042969,417.3441162109375,419.6653137207031,424.9156799316406,427.8677062988281,431.3311767578125,434.5899963378906,437.7942199707031,440.9131774902344,444.11260986328125,447.3121337890625,449.8669738769531,452.7402038574219,455.7644958496094,458.14111328125,461.33917236328125,465.3742370605469,465.95556640625,466.1178283691406,471.9406433105469,477.2441711425781,480.3927917480469,482.5547180175781,486.5308532714844,489.03668212890625,492.74072265625,494.75213623046875,498.5614013671875,501.51190185546875,504.273681640625,506.6277160644531,510.79925537109375,513.5342407226562,516.7335815429688,519.5721435546875,518.2127685546875,521.412841796875,525.7428588867188,527.8140258789062,530.2990112304688,530.9483642578125,534.2936401367188,535.9197998046875,537.31591796875,536.6650390625,533.3615112304688,529.9854125976562,526.9818115234375,518.1193237304688,511.32855224609375,493.8269958496094,484.4399108886719,475.82177734375,459.40570068359375,444.5873718261719,420.07318115234375,390.9284973144531,358.80267333984375,325.1040344238281,286.6400146484375
5,288.44000244140625,282.35870361328125,282.2584533691406,281.2243347167969,280.557861328125,279.333251953125,277.3772888183594,276.25732421875,283.4928894042969,292.3405456542969,287.40899658203125,296.0858154296875,298.9915466308594,303.78466796875,314.4707336425781,312.58233642578125,318.6369323730469,318.9980163574219,324.3717041015625,333.2681884765625,345.1098327636719,341.4228515625,345.34051513671875,355.4349365234375,358.6387023925781,363.40924072265625,366.7354431152344,370.04937744140625,371.4407958984375,375.0823669433594,378.3030090332031,381.51812744140625,384.7284240722656,389.7240905761719,384.4735107421875,384.2416687011719,387.5013732910156,394.08172607421875,397.2830505371094,400.4835510253906,405.4648132324219,406.88360595703125,412.27001953125,415.4694519042969,416.4823913574219,421.86834716796875,422.88165283203125,428.1581115722656,431.46685791015625,434.6665344238281,429.90423583984375,433.1036376953125,438.8992614746094,442.0993347167969,445.299560546875,449.0311279296875,450.9787902832031,452.30096435546875,458.0988464355469,463.5760498046875,466.775634765625,469.9751281738281,473.1748962402344,475.7426452636719,476.5747985839844,477.8967590332031,482.9737243652344,486.17315673828125,489.3722839355469,492.5719299316406,493.85882568359375,497.0932922363281,500.20770263671875,503.40704345703125,506.5724792480469,510.1014709472656,513.090576171875,516.2051391601562,517.149658203125,515.9853515625,519.184814453125,516.3158569335938,517.8148193359375,515.6334228515625,516.4850463867188,511.1881408691406,510.5478820800781,506.04595947265625,501.97979736328125,495.82427978515625,483.16729736328125,479.35772705078125,463.99346923828125,446.5223388671875,435.32904052734375,419.5910949707031,392.6992492675781,360.6497802734375,323.88812255859375,286.6400146484375
6,288.45001220703125,286.1171569824219,285.2681884765625,286.05938720703125,286.8034362792969,286.5977783203125,288.10693359375,295.7273254394531,302.42633056640625,307.36138916015625,298.5984802246094,315.26361083984375,318.914306640625,321.27142333984375,326.1454772949219,334.3369445800781,337.4010314941406,336.79852294921875,338.53692626953125,342.51129150390625,350.6585998535156,353.74310302734375,356.45123291015625,359.6589660644531,362.8633728027344,362.0470275878906,365.2538146972656,368.93670654296875,372.257568359375,367.69976806640625,369.2431945800781,372.2162170410156,376.10382080078125,387.66107177734375,395.3848876953125,398.5905456542969,400.6995544433594,403.5575866699219,406.51953125,409.73699951171875,410.0577697753906,414.6500549316406,416.45672607421875,423.6612548828125,425.78759765625,430.0601806640625,433.20391845703125,436.0507507324219,438.8504638671875,441.5975036621094,444.1342468261719,446.7726745605469,449.4034729003906,451.92803955078125,454.2265625,457.13360595703125,459.7123107910156,458.1544189453125,459.036376953125,464.5225524902344,472.51025390625,473.0111389160156,474.80841064453125,479.1885070800781,481.2429504394531,484.3941955566406,487.3890686035156,490.6384582519531,493.7187805175781,496.4688415527344,497.52801513671875,503.7329406738281,504.73297119140625,506.7226867675781,508.63653564453125,507.5468444824219,509.28857421875,512.588623046875,515.6875,517.881103515625,514.9879760742188,518.6806030273438,519.5364379882812,512.4577026367188,511.84100341796875,500.6809387207031,494.1256103515625,489.40020751953125,475.6537170410156,465.43035888671875,448.148193359375,434.171142578125,426.896240234375,409.74334716796875,393.1184387207031,378.5491027832031,358.97906494140625,335.4842224121094,311.6532897949219,286.6400146484375
7,288.4200134277344,286.1015930175781,285.25494384765625,284.37451171875,284.5820007324219,283.55096435546875,282.20361328125,283.55206298828125,282.3192138671875,281.865478515625,281.01165771484375,283.7392578125,278.3944091796875,295.51446533203125,299.7088317871094,304.8420715332031,309.0343322753906,303.4167175292969,316.2004699707031,324.1943664550781,334.8791809082031,334.90264892578125,342.7326965332031,351.8294372558594,355.4088134765625,361.1665954589844,364.5130310058594,367.3883361816406,369.0737609863281,372.38446044921875,375.6695861816406,378.934814453125,382.183837890625,384.8090515136719,373.718505859375,376.9806823730469,384.23175048828125,388.95611572265625,393.5497741699219,395.3757629394531,400.1377258300781,401.78472900390625,405.9476623535156,409.8618469238281,413.0562438964844,416.22412109375,417.79022216796875,420.9901123046875,424.8831481933594,427.3896789550781,422.3841247558594,425.7029113769531,431.0271911621094,432.2898254394531,436.6530456542969,439.3604431152344,441.7011413574219,444.78094482421875,450.49761962890625,453.927978515625,457.8506774902344,458.9256896972656,460.8975830078125,463.9294738769531,466.7530517578125,469.2539978027344,473.5282897949219,476.89520263671875,479.97528076171875,482.97344970703125,485.1025390625,488.45001220703125,490.7745361328125,493.455078125,495.9978942871094,499.2146301269531,500.8239440917969,499.5047912597656,497.1397399902344,495.641845703125,498.2777404785156,497.7086181640625,494.6153564453125,487.72686767578125,483.8437194824219,476.30120849609375,474.2558898925781,474.23321533203125,465.8086242675781,457.6300964355469,448.3260803222656,442.4271240234375,427.9027404785156,410.85687255859375,400.9947204589844,381.4097900390625,365.3990478515625,341.7441711425781,315.09100341796875,286.6400146484375
8,288.5299987792969,287.5738830566406,286.8437194824219,287.133544921875,287.20416259765625,287.03460693359375,286.6474304199219,289.9057922363281,296.9997253417969,303.4410400390625,294.6214294433594,313.6059875488281,317.17529296875,320.7366638183594,324.28814697265625,333.31817626953125,336.2962341308594,334.865478515625,335.6348876953125,339.93719482421875,349.4657897949219,352.6965637207031,353.21435546875,355.9380798339844,358.9895324707031,359.8475341796875,363.0836181640625,366.791259765625,369.0223083496094,361.63714599609375,363.19720458984375,366.618408203125,369.98455810546875,386.5138244628906,394.08306884765625,397.2826843261719,398.71270751953125,401.9588317871094,404.74822998046875,407.39202880859375,407.9404602050781,411.1401062011719,414.33935546875,419.89495849609375,421.7042541503906,424.8738098144531,427.8299865722656,432.65985107421875,435.22088623046875,436.76885986328125,439.6650695800781,442.4427185058594,445.1117248535156,448.02783203125,448.81561279296875,453.26251220703125,455.28643798828125,450.4410705566406,453.6408386230469,455.4001159667969,463.5375061035156,466.52105712890625,466.4386291503906,470.0065002441406,472.8375549316406,474.5925598144531,482.6124572753906,483.697021484375,485.6352233886719,487.361083984375,488.4747619628906,494.72509765625,492.7749938964844,495.39471435546875,496.44482421875,497.3457336425781,500.3115234375,501.4447021484375,501.7045593261719,501.9769287109375,498.761474609375,499.67852783203125,497.5287780761719,490.6134033203125,484.55462646484375,472.0047912597656,463.93450927734375,460.1153869628906,445.6833801269531,438.721435546875,419.1434020996094,402.1755065917969,392.9737854003906,379.65997314453125,370.5794677734375,354.5812683105469,338.13323974609375,322.2239074707031,304.639404296875,286.6400146484375
9,288.5899963378906,287.4762268066406,286.38812255859375,285.5355529785156,286.5277099609375,285.7593078613281,284.7289123535156,283.9490966796875,284.4710388183594,283.56903076171875,282.3502502441406,282.9156188964844,281.9847106933594,289.36968994140625,291.943359375,292.28863525390625,297.68048095703125,295.20562744140625,311.08355712890625,316.0408020019531,327.03057861328125,330.4517517089844,335.65087890625,347.4501037597656,351.3318176269531,358.6930847167969,361.96051025390625,362.93670654296875,365.8723449707031,369.36480712890625,369.44439697265625,375.7748107910156,378.97686767578125,374.9609680175781,366.2844543457031,369.7324523925781,377.9852294921875,383.7015380859375,387.7243957519531,390.19537353515625,394.126953125,397.2815246582031,400.40118408203125,403.0726623535156,406.2806091308594,409.48626708984375,410.9858093261719,414.2074890136719,418.202392578125,420.97833251953125,414.8478698730469,418.05767822265625,421.348876953125,424.5486145019531,427.8995666503906,431.1001281738281,434.0789489746094,437.2801818847656,440.4808044433594,443.745361328125,446.9446716308594,450.14453125,453.28106689453125,455.6491394042969,458.29833984375,458.69085693359375,464.7544250488281,467.8968505859375,471.0959167480469,473.3533630371094,474.881591796875,475.76983642578125,479.5386962890625,481.3372802734375,479.82427978515625,487.3157653808594,486.2799377441406,484.2392578125,481.61529541015625,481.86444091796875,480.3917541503906,475.8271789550781,470.5917053222656,464.42706298828125,458.5687561035156,451.2341003417969,448.6170349121094,448.59478759765625,438.9366149902344,432.5835876464844,424.734130859375,418.6847839355469,405.6442565917969,390.48858642578125,374.51666259765625,357.94830322265625,345.08062744140625,328.747314453125,307.8025817871094,286.6400146484375
10,288.6099853515625,288.0917663574219,287.5895690917969,287.68389892578125,287.2118225097656,287.21337890625,287.12994384765625,286.85479736328125,292.3958740234375,299.0379638671875,292.55450439453125,311.782470703125,315.8616943359375,319.34832763671875,325.42669677734375,332.2986145019531,335.55133056640625,333.26806640625,331.0374450683594,338.23773193359375,347.97705078125,351.3407897949219,350.4993591308594,353.913818359375,357.291015625,355.0318908691406,358.3185119628906,364.71026611328125,364.8086242675781,355.30706787109375,356.375,361.955078125,365.2593078613281,384.2294921875,391.0789489746094,393.9716796875,393.86871337890625,396.93389892578125,400.0560607910156,403.1526794433594,404.1897277832031,407.4134826660156,410.63189697265625,415.4212341308594,417.05694580078125,421.8202209472656,424.1579895019531,428.23516845703125,430.5769958496094,432.8330993652344,434.9966735839844,437.07574462890625,439.4906311035156,441.8127136230469,441.1127624511719,446.14569091796875,447.43072509765625,443.54034423828125,446.7417907714844,449.03887939453125,454.9623718261719,458.14898681640625,459.5384826660156,465.1343688964844,467.7471008300781,469.11883544921875,474.4462585449219,475.4859924316406,477.1916809082031,476.80084228515625,476.5942077636719,483.559326171875,483.2734375,484.9901428222656,487.98699951171875,486.3958740234375,484.3260498046875,486.8754577636719,487.0609130859375,488.31927490234375,481.0699157714844,481.2161865234375,481.4302673339844,469.5523986816406,462.967529296875,450.021728515625,441.98162841796875,437.6978454589844,424.10675048828125,413.7574768066406,395.63671875,384.5215759277344,373.72222900390625,362.1083984375,350.1218566894531,337.8362731933594,326.99273681640625,313.6658630371094,301.1785888671875,286.6400146484375
